Q (mW/m2),U (mW/m2),X,Y,Lat,Lon
65.925,18.157,270967,-592114,-84.012,155.41
62.487,17.391,291039,-592114,-83.933,153.825
60.426,19.304,311111,-592114,-83.85,152.282
58.565,20.238,331182,-592114,-83.762,150.781
62.656,21.918,351254,-592114,-83.67,149.323
62.635,22.716,371326,-592114,-83.574,147.907
59.845,21.68,391397,-592114,-83.474,146.535
61.461,22.068,411469,-592114,-83.371,145.204
58.803,14.898,431541,-592114,-83.264,143.915
61.063,14.729,451612,-592114,-83.154,142.667
62.526,14.876,471684,-592114,-83.041,141.459
64.717,15.505,491756,-592114,-82.925,140.29
60.445,15.325,511827,-592114,-82.806,139.16
58.757,17.1,531899,-592114,-82.684,138.066
56.913,16.769,551971,-592114,-82.56,137.01
51.949,18.962,572043,-592114,-82.433,135.988
55.945,19.792,592114,-592114,-82.304,135.0
51.51,20.268,612186,-592114,-82.173,134.045
56.382,19.146,632258,-592114,-82.04,133.122
61.242,19.54,652329,-592114,-81.905,132.23
62.741,21.452,672401,-592114,-81.768,131.367
56.205,24.714,692473,-592114,-81.629,130.533
51.784,19.464,712544,-592114,-81.488,129.726
46.867,21.838,732616,-592114,-81.346,128.946
45.641,22.557,752688,-592114,-81.203,128.191
44.916,20.933,772759,-592114,-81.057,127.461
45.325,21.978,792831,-592114,-80.911,126.754
43.867,19.449,812903,-592114,-80.763,126.069
49.584,24.581,832974,-592114,-80.614,125.407
46.51,22.41,853046,-592114,-80.464,124.765
40.165,18.892,873118,-592114,-80.313,124.144
39.848,17.892,893189,-592114,-80.16,123.541
38.723,17.264,913261,-592114,-80.007,122.957
36.884,17.203,933333,-592114,-79.853,122.391
36.595,18.287,953405,-592114,-79.697,121.842
33.283,16.655,973476,-592114,-79.541,121.31
36.664,17.422,993548,-592114,-79.384,120.793
37.675,16.013,1013620,-592114,-79.226,120.292
38.878,15.601,1033691,-592114,-79.068,119.805
40.539,16.06,1053763,-592114,-78.909,119.332
41.939,16.367,1073835,-592114,-78.749,118.872
43.371,16.578,1093906,-592114,-78.588,118.426
44.763,16.674,1113978,-592114,-78.427,117.992
43.125,16.158,1134050,-592114,-78.265,117.57
43.787,17.144,1154121,-592114,-78.103,117.16
45.969,18.301,1174193,-592114,-77.94,116.761
44.91,18.195,1194265,-592114,-77.776,116.372
45.687,18.392,1214336,-592114,-77.612,115.994
45.451,18.03,1234408,-592114,-77.448,115.626
48.531,18.984,1254480,-592114,-77.283,115.267
48.548,18.704,1274552,-592114,-77.118,114.918
49.111,19.025,1294623,-592114,-76.952,114.578
49.981,17.138,1314695,-592114,-76.786,114.246
52.916,18.136,1334767,-592114,-76.619,113.923
44.047,17.631,1354838,-592114,-76.453,113.607
45.674,17.743,1374910,-592114,-76.285,113.299
49.922,22.257,1394982,-592114,-76.118,112.999
51.902,22.922,1415053,-592114,-75.95,112.706
51.684,20.699,1435125,-592114,-75.782,112.42
48.384,20.259,1455197,-592114,-75.614,112.141
55.237,27.576,1475268,-592114,-75.445,111.869
50.116,25.072,1495340,-592114,-75.276,111.602
49.849,23.253,1515412,-592114,-75.107,111.342
52.863,19.538,1535483,-592114,-74.937,111.088
50.585,19.289,1555555,-592114,-74.768,110.839
48.537,20.04,1575627,-592114,-74.598,110.596
47.213,19.973,1595698,-592114,-74.428,110.358
51.174,25.002,1615770,-592114,-74.258,110.126
56.888,30.903,1635842,-592114,-74.087,109.898
53.33,28.365,1655914,-592114,-73.917,109.676
56.087,21.731,1675985,-592114,-73.746,109.458
47.462,22.194,1696057,-592114,-73.575,109.245
56.497,27.988,1716129,-592114,-73.404,109.036
53.627,26.706,1736200,-592114,-73.233,108.831
51.087,24.911,1756272,-592114,-73.061,108.631
48.272,24.182,1776344,-592114,-72.89,108.435
55.299,26.509,1796415,-592114,-72.718,108.243
55.164,24.819,1816487,-592114,-72.547,108.054
55.316,24.168,1836559,-592114,-72.375,107.87
56.554,24.363,1856630,-592114,-72.203,107.688
52.177,23.689,1876702,-592114,-72.031,107.511
52.037,22.529,1896774,-592114,-71.859,107.337
56.441,20.478,1916845,-592114,-71.687,107.166
53.665,22.18,1936917,-592114,-71.514,106.998
67.454,31.312,1956989,-592114,-71.342,106.834
47.17,19.425,1977060,-592114,-71.17,106.673
55.744,19.112,1997132,-592114,-70.997,106.514
44.95,23.049,2017204,-592114,-70.825,106.359
59.474,16.999,2037276,-592114,-70.652,106.206
56.369,17.931,2057347,-592114,-70.48,106.056
56.541,18.261,2077419,-592114,-70.307,105.909
56.519,20.381,2097491,-592114,-70.134,105.764
53.235,20.605,2117562,-592114,-69.962,105.622
55.348,15.853,2137634,-592114,-69.789,105.482
55.113,17.889,2157706,-592114,-69.616,105.345
49.236,21.125,2177777,-592114,-69.443,105.21
51.167,17.12,2197849,-592114,-69.27,105.078
53.01,16.223,2217921,-592114,-69.098,104.948
55.388,16.441,2237992,-592114,-68.925,104.819
64.155,22.743,2258064,-592114,-68.752,104.693
59.016,16.373,2278136,-592114,-68.579,104.569
60.604,17.963,2298208,-592114,-68.406,104.448
63.435,22.521,2318279,-592114,-68.233,104.328
65.925,25.183,2338351,-592114,-68.061,104.21
70.804,26.266,2358423,-592114,-67.888,104.094
62.694,21.918,2378494,-592114,-67.715,103.979
72.886,27.289,2398566,-592114,-67.542,103.867
68.155,21.625,2418638,-592114,-67.369,103.756
79.071,28.311,2438709,-592114,-67.197,103.647
96.149,32.027,2458781,-592114,-67.024,103.54
64.363,21.149,2478853,-592114,-66.851,103.434
58.572,20.727,2498924,-592114,-66.678,103.33
57.85,19.248,2518996,-592114,-66.506,103.228
62.187,20.62,2539068,-592114,-66.333,103.127
60.21,21.048,2559139,-592114,-66.16,103.027
51.935,16.759,2579211,-592114,-65.988,102.929
46.627,13.096,2599283,-592114,-65.815,102.833
73.551,31.157,-1595698,-572043,-74.49,-109.722
74.203,29.036,-1575627,-572043,-74.661,-109.954
71.289,27.7,-1555555,-572043,-74.831,-110.191
76.787,37.513,-1515412,-572043,-75.172,-110.681
84.248,47.755,-1495340,-572043,-75.342,-110.934
74.857,31.844,-1475268,-572043,-75.512,-111.194
73.867,28.909,-1455197,-572043,-75.681,-111.46
85.589,35.209,-1435125,-572043,-75.85,-111.732
73.746,32.614,-1415053,-572043,-76.019,-112.011
82.261,42.843,-1394982,-572043,-76.188,-112.297
83.698,38.903,-1374910,-572043,-76.356,-112.59
80.182,32.845,-1354838,-572043,-76.525,-112.891
81.333,32.086,-1334767,-572043,-76.692,-113.199
74.266,30.992,-1314695,-572043,-76.86,-113.515
75.43,29.454,-1294623,-572043,-77.027,-113.839
74.898,29.156,-1274552,-572043,-77.194,-114.171
73.515,29.108,-1254480,-572043,-77.36,-114.513
75.124,29.933,-1234408,-572043,-77.526,-114.864
76.135,31.244,-1214336,-572043,-77.691,-115.224
72.014,27.294,-1194265,-572043,-77.856,-115.594
71.001,27.295,-1174193,-572043,-78.021,-115.974
76.39,28.853,-1154121,-572043,-78.185,-116.365
72.685,27.521,-1134050,-572043,-78.349,-116.768
71.613,26.561,-1113978,-572043,-78.512,-117.181
75.957,28.93,-1093906,-572043,-78.674,-117.607
81.502,29.122,-1073835,-572043,-78.836,-118.045
79.553,30.154,-1053763,-572043,-78.997,-118.496
79.733,31.0,-1033691,-572043,-79.158,-118.96
81.032,34.981,-1013620,-572043,-79.318,-119.438
78.415,31.59,-993548,-572043,-79.477,-119.932
71.81,31.614,-973476,-572043,-79.635,-120.44
72.888,35.683,-953405,-572043,-79.793,-120.964
70.672,34.063,-933333,-572043,-79.95,-121.504
65.747,27.9,-913261,-572043,-80.106,-122.062
70.095,28.04,-893189,-572043,-80.261,-122.638
65.517,31.844,-873118,-572043,-80.415,-123.232
67.27,30.185,-853046,-572043,-80.567,-123.845
70.604,29.366,-832974,-572043,-80.719,-124.479
65.116,28.925,-812903,-572043,-80.87,-125.134
71.249,32.271,-792831,-572043,-81.02,-125.811
71.711,33.731,-772759,-572043,-81.168,-126.511
71.816,31.363,-752688,-572043,-81.315,-127.235
71.264,36.055,-732616,-572043,-81.46,-127.984
73.554,40.211,-712544,-572043,-81.605,-128.758
68.953,31.932,-692473,-572043,-81.747,-129.56
69.722,36.603,-672401,-572043,-81.888,-130.389
74.918,32.314,-652329,-572043,-82.027,-131.248
72.885,30.555,-632258,-572043,-82.164,-132.138
74.144,30.189,-612186,-572043,-82.3,-133.059
76.961,33.592,-592114,-572043,-82.433,-134.012
77.543,37.554,-572043,-572043,-82.564,-135.0
72.29,33.038,-551971,-572043,-82.693,-136.023
67.863,29.87,-531899,-572043,-82.82,-137.083
66.983,28.031,-511827,-572043,-82.944,-138.18
63.69,23.135,-491756,-572043,-83.065,-139.316
64.772,21.445,-471684,-572043,-83.184,-140.492
66.796,23.33,-451612,-572043,-83.299,-141.71
64.759,24.251,-431541,-572043,-83.412,-142.97
67.339,28.201,-411469,-572043,-83.521,-144.273
72.862,31.805,-391397,-572043,-83.627,-145.62
73.219,26.992,-371326,-572043,-83.729,-147.011
72.544,29.022,-351254,-572043,-83.828,-148.449
72.504,29.494,-331182,-572043,-83.922,-149.931
69.378,27.882,-311111,-572043,-84.012,-151.46
71.385,27.949,-291039,-572043,-84.098,-153.034
72.709,28.67,-270967,-572043,-84.179,-154.654
73.296,31.351,-250896,-572043,-84.256,-156.318
73.512,35.884,-230824,-572043,-84.327,-158.026
76.857,36.653,-210752,-572043,-84.393,-159.775
78.394,38.688,-190681,-572043,-84.454,-161.565
82.838,35.713,-170609,-572043,-84.51,-163.393
80.812,45.391,-110394,-572043,-84.642,-169.077
73.829,25.629,-90322,-572043,-84.674,-171.027
75.486,25.082,-70250,-572043,-84.699,-172.999
75.007,23.911,-50179,-572043,-84.718,-174.987
75.764,25.64,-30107,-572043,-84.731,-176.987
75.643,26.543,-10035,-572043,-84.738,-178.995
71.937,24.143,10035,-572043,-84.738,178.995
68.101,24.147,30107,-572043,-84.731,176.987
76.17,23.617,50179,-572043,-84.718,174.987
73.323,23.649,70250,-572043,-84.699,172.999
66.956,23.301,90322,-572043,-84.674,171.027
65.65,23.686,110394,-572043,-84.642,169.077
67.974,20.605,130465,-572043,-84.604,167.152
70.002,22.605,150537,-572043,-84.56,165.256
69.179,24.674,170609,-572043,-84.51,163.393
61.764,17.932,190681,-572043,-84.454,161.565
61.493,21.062,210752,-572043,-84.393,159.775
58.441,21.569,230824,-572043,-84.327,158.026
60.743,22.391,250896,-572043,-84.256,156.318
61.746,18.397,270967,-572043,-84.179,154.654
58.488,17.669,291039,-572043,-84.098,153.034
56.554,19.77,311111,-572043,-84.012,151.46
57.119,19.972,331182,-572043,-83.922,149.931
60.042,20.592,351254,-572043,-83.828,148.449
59.75,19.957,371326,-572043,-83.729,147.011
59.374,21.781,391397,-572043,-83.627,145.62
60.454,15.057,411469,-572043,-83.521,144.273
57.36,14.791,431541,-572043,-83.412,142.97
59.639,16.081,451612,-572043,-83.299,141.71
62.167,15.876,471684,-572043,-83.184,140.492
63.356,15.429,491756,-572043,-83.065,139.316
60.484,16.118,511827,-572043,-82.944,138.18
61.069,15.496,531899,-572043,-82.82,137.083
62.258,16.58,551971,-572043,-82.693,136.023
58.19,18.984,572043,-572043,-82.564,135.0
56.413,17.188,592114,-572043,-82.433,134.012
53.176,20.339,612186,-572043,-82.3,133.059
61.13,21.061,632258,-572043,-82.164,132.138
58.539,21.228,652329,-572043,-82.027,131.248
55.146,21.17,672401,-572043,-81.888,130.389
57.945,21.635,692473,-572043,-81.747,129.56
55.308,20.335,712544,-572043,-81.605,128.758
54.103,22.481,732616,-572043,-81.46,127.984
48.478,19.536,752688,-572043,-81.315,127.235
43.732,21.629,772759,-572043,-81.168,126.511
44.744,20.592,792831,-572043,-81.02,125.811
44.837,20.003,812903,-572043,-80.87,125.134
40.117,19.434,832974,-572043,-80.719,124.479
45.947,20.454,853046,-572043,-80.567,123.845
46.003,23.044,873118,-572043,-80.415,123.232
39.945,18.578,893189,-572043,-80.261,122.638
40.618,18.968,913261,-572043,-80.106,122.062
37.408,18.21,933333,-572043,-79.95,121.504
34.673,17.282,953405,-572043,-79.793,120.964
36.827,17.585,973476,-572043,-79.635,120.44
39.316,17.114,993548,-572043,-79.477,119.932
40.263,16.637,1013620,-572043,-79.318,119.438
40.187,16.534,1033691,-572043,-79.158,118.96
41.449,16.899,1053763,-572043,-78.997,118.496
43.039,17.258,1073835,-572043,-78.836,118.045
45.084,17.49,1093906,-572043,-78.674,117.607
47.12,17.172,1113978,-572043,-78.512,117.181
44.611,16.287,1134050,-572043,-78.349,116.768
44.274,16.343,1154121,-572043,-78.185,116.365
45.04,17.042,1174193,-572043,-78.021,115.974
46.407,17.3,1194265,-572043,-77.856,115.594
46.092,17.099,1214336,-572043,-77.691,115.224
46.57,16.8,1234408,-572043,-77.526,114.864
46.426,17.606,1254480,-572043,-77.36,114.513
46.548,17.705,1274552,-572043,-77.194,114.171
47.104,18.138,1294623,-572043,-77.027,113.839
50.925,19.991,1314695,-572043,-76.86,113.515
50.633,20.063,1334767,-572043,-76.692,113.199
46.708,19.196,1354838,-572043,-76.525,112.891
46.627,19.783,1374910,-572043,-76.356,112.59
54.003,23.54,1394982,-572043,-76.188,112.297
54.175,18.895,1415053,-572043,-76.019,112.011
47.847,18.013,1435125,-572043,-75.85,111.732
45.951,17.818,1455197,-572043,-75.681,111.46
46.689,18.758,1475268,-572043,-75.512,111.194
46.803,17.537,1495340,-572043,-75.342,110.934
49.881,21.133,1515412,-572043,-75.172,110.681
52.384,21.589,1535483,-572043,-75.002,110.433
56.592,21.311,1555555,-572043,-74.831,110.191
56.337,19.635,1575627,-572043,-74.661,109.954
56.152,17.767,1595698,-572043,-74.49,109.722
53.837,21.388,1615770,-572043,-74.319,109.496
53.489,24.148,1635842,-572043,-74.148,109.274
50.372,24.089,1655914,-572043,-73.977,109.058
52.694,21.281,1675985,-572043,-73.805,108.846
54.098,27.37,1696057,-572043,-73.634,108.638
51.99,25.533,1716129,-572043,-73.462,108.435
58.562,32.243,1736200,-572043,-73.29,108.236
48.826,24.065,1756272,-572043,-73.118,108.041
52.949,25.422,1776344,-572043,-72.946,107.85
57.319,26.612,1796415,-572043,-72.774,107.663
54.697,25.621,1816487,-572043,-72.602,107.48
50.281,20.821,1836559,-572043,-72.429,107.301
50.104,20.509,1856630,-572043,-72.257,107.124
45.106,19.829,1876702,-572043,-72.084,106.952
56.378,28.651,1896774,-572043,-71.912,106.783
79.681,36.116,1916845,-572043,-71.739,106.617
74.575,34.965,1936917,-572043,-71.566,106.454
55.933,25.434,1956989,-572043,-71.393,106.294
53.266,19.421,1977060,-572043,-71.221,106.137
46.936,17.784,1997132,-572043,-71.048,105.983
55.251,18.24,2017204,-572043,-70.875,105.832
58.421,17.75,2037276,-572043,-70.702,105.684
58.713,17.715,2057347,-572043,-70.529,105.539
56.908,17.954,2077419,-572043,-70.355,105.396
53.125,19.356,2097491,-572043,-70.182,105.255
55.675,17.917,2117562,-572043,-70.009,105.117
51.629,14.211,2137634,-572043,-69.836,104.982
49.648,14.981,2157706,-572043,-69.663,104.848
55.201,15.442,2177777,-572043,-69.49,104.718
53.95,13.793,2197849,-572043,-69.316,104.589
56.069,13.642,2217921,-572043,-69.143,104.462
55.914,18.741,2237992,-572043,-68.97,104.338
61.163,18.0,2258064,-572043,-68.797,104.216
60.722,16.534,2278136,-572043,-68.623,104.096
61.094,18.641,2298208,-572043,-68.45,103.977
67.142,23.973,2318279,-572043,-68.277,103.861
64.975,23.339,2338351,-572043,-68.104,103.747
67.574,19.993,2358423,-572043,-67.93,103.634
66.11,20.306,2378494,-572043,-67.757,103.523
66.49,22.491,2398566,-572043,-67.584,103.414
66.067,22.928,2418638,-572043,-67.411,103.307
71.444,26.46,2438709,-572043,-67.238,103.201
83.591,29.827,2458781,-572043,-67.065,103.097
61.819,20.361,2478853,-572043,-66.892,102.995
58.98,23.497,2498924,-572043,-66.719,102.894
56.104,20.396,2518996,-572043,-66.546,102.794
62.74,21.678,2539068,-572043,-66.373,102.697
58.52,20.302,2559139,-572043,-66.2,102.6
53.16,15.99,2579211,-572043,-66.027,102.505
49.254,14.466,2599283,-572043,-65.854,102.412
80.774,34.181,-1535483,-551971,-75.064,-109.772
71.702,28.689,-1515412,-551971,-75.235,-110.014
75.635,33.855,-1495340,-551971,-75.406,-110.26
79.621,33.874,-1475268,-551971,-75.576,-110.513
80.017,33.198,-1455197,-551971,-75.747,-110.772
90.613,37.156,-1435125,-551971,-75.917,-111.038
74.333,33.153,-1415053,-551971,-76.087,-111.309
84.327,42.77,-1394982,-551971,-76.256,-111.588
79.314,37.682,-1374910,-551971,-76.425,-111.873
77.033,32.824,-1354838,-551971,-76.594,-112.166
77.64,31.971,-1334767,-551971,-76.763,-112.467
80.135,31.785,-1314695,-551971,-76.931,-112.775
80.478,32.912,-1294623,-551971,-77.1,-113.091
78.484,34.792,-1274552,-551971,-77.267,-113.416
75.803,30.684,-1254480,-551971,-77.435,-113.75
71.767,28.792,-1234408,-551971,-77.601,-114.092
71.792,27.481,-1214336,-551971,-77.768,-114.444
73.699,28.702,-1194265,-551971,-77.934,-114.806
71.193,28.108,-1174193,-551971,-78.1,-115.178
72.399,31.354,-1154121,-551971,-78.265,-115.56
73.883,28.587,-1134050,-551971,-78.43,-115.953
76.749,28.982,-1113978,-551971,-78.594,-116.358
77.927,30.325,-1093906,-551971,-78.758,-116.775
80.575,29.724,-1073835,-551971,-78.921,-117.204
77.39,29.352,-1053763,-551971,-79.083,-117.646
81.128,31.849,-1033691,-551971,-79.245,-118.101
77.974,30.324,-1013620,-551971,-79.407,-118.571
71.611,29.889,-993548,-551971,-79.567,-119.055
74.695,33.637,-973476,-551971,-79.727,-119.554
75.713,48.714,-953405,-551971,-79.886,-120.069
71.279,35.844,-933333,-551971,-80.044,-120.6
72.815,33.791,-913261,-551971,-80.202,-121.149
75.632,31.077,-893189,-551971,-80.358,-121.715
73.608,30.505,-873118,-551971,-80.514,-122.3
68.628,30.113,-853046,-551971,-80.668,-122.905
68.089,29.077,-832974,-551971,-80.822,-123.53
68.056,28.999,-812903,-551971,-80.975,-124.177
76.99,37.584,-792831,-551971,-81.126,-124.846
75.629,34.825,-772759,-551971,-81.276,-125.538
71.276,42.957,-752688,-551971,-81.425,-126.254
72.538,31.748,-732616,-551971,-81.572,-126.995
70.071,33.835,-712544,-551971,-81.718,-127.763
71.157,37.874,-692473,-551971,-81.863,-128.558
76.241,34.462,-672401,-551971,-82.006,-129.382
75.847,31.589,-652329,-551971,-82.147,-130.236
73.129,29.899,-632258,-551971,-82.287,-131.121
73.459,30.006,-612186,-551971,-82.424,-132.039
75.267,30.577,-592114,-551971,-82.56,-132.99
75.78,33.98,-572043,-551971,-82.693,-133.977
75.869,36.067,-551971,-551971,-82.825,-135.0
72.879,33.622,-531899,-551971,-82.954,-136.061
67.118,23.651,-511827,-551971,-83.08,-137.161
67.367,23.445,-491756,-551971,-83.204,-138.302
67.614,23.18,-471684,-551971,-83.325,-139.485
67.693,22.905,-451612,-551971,-83.443,-140.711
65.905,24.221,-431541,-551971,-83.558,-141.981
71.065,29.845,-411469,-551971,-83.67,-143.297
74.275,28.201,-391397,-551971,-83.778,-144.66
72.132,27.958,-371326,-551971,-83.883,-146.07
73.21,27.821,-351254,-551971,-83.984,-147.529
74.611,27.691,-331182,-551971,-84.081,-149.036
70.82,30.353,-311111,-551971,-84.173,-150.593
75.404,35.387,-291039,-551971,-84.262,-152.199
77.312,32.65,-270967,-551971,-84.345,-153.853
76.656,32.892,-250896,-551971,-84.424,-155.556
74.829,36.404,-230824,-551971,-84.498,-157.306
78.357,36.251,-210752,-551971,-84.566,-159.102
84.865,34.714,-190681,-551971,-84.629,-160.942
83.836,31.959,-170609,-551971,-84.686,-162.824
79.986,32.114,-150537,-551971,-84.738,-164.745
83.405,54.39,-130465,-551971,-84.783,-166.701
71.981,27.895,-110394,-551971,-84.823,-168.69
73.526,27.324,-90322,-551971,-84.856,-170.707
78.85,28.642,-70250,-551971,-84.882,-172.747
76.618,28.355,-50179,-551971,-84.902,-174.806
71.952,22.42,-30107,-551971,-84.916,-176.878
73.74,23.389,-10035,-551971,-84.922,-178.958
69.647,24.026,10035,-551971,-84.922,178.958
68.29,24.951,30107,-551971,-84.916,176.878
72.308,23.008,50179,-551971,-84.902,174.806
69.68,24.453,70250,-551971,-84.882,172.747
66.136,23.504,90322,-551971,-84.856,170.707
65.311,22.948,110394,-551971,-84.823,168.69
73.38,21.262,130465,-551971,-84.783,166.701
62.77,18.277,150537,-551971,-84.738,164.745
60.726,20.846,170609,-551971,-84.686,162.824
60.045,19.652,190681,-551971,-84.629,160.942
63.434,22.029,210752,-551971,-84.566,159.102
63.754,36.348,230824,-551971,-84.498,157.306
57.354,32.904,250896,-551971,-84.424,155.556
60.448,18.753,270967,-551971,-84.345,153.853
56.926,18.662,291039,-551971,-84.262,152.199
58.869,20.606,311111,-551971,-84.173,150.593
60.789,20.667,331182,-551971,-84.081,149.036
57.589,20.062,351254,-551971,-83.984,147.529
58.251,19.746,371326,-551971,-83.883,146.07
57.191,16.142,391397,-551971,-83.778,144.66
61.397,16.623,411469,-551971,-83.67,143.297
61.525,14.713,431541,-551971,-83.558,141.981
62.083,16.354,451612,-551971,-83.443,140.711
61.664,17.603,471684,-551971,-83.325,139.485
61.983,15.011,491756,-551971,-83.204,138.302
64.654,15.559,511827,-551971,-83.08,137.161
64.274,14.352,531899,-551971,-82.954,136.061
61.223,16.143,551971,-551971,-82.825,135.0
60.225,17.117,572043,-551971,-82.693,133.977
55.864,16.965,592114,-551971,-82.56,132.99
55.65,19.416,612186,-551971,-82.424,132.039
50.511,20.341,632258,-551971,-82.287,131.121
52.532,19.853,652329,-551971,-82.147,130.236
52.106,20.644,672401,-551971,-82.006,129.382
57.52,22.309,692473,-551971,-81.863,128.558
58.945,21.687,712544,-551971,-81.718,127.763
57.655,23.968,732616,-551971,-81.572,126.995
46.483,20.076,752688,-551971,-81.425,126.254
42.75,18.166,772759,-551971,-81.276,125.538
43.248,19.297,792831,-551971,-81.126,124.846
43.246,18.785,812903,-551971,-80.975,124.177
40.09,17.917,832974,-551971,-80.822,123.53
39.605,18.171,853046,-551971,-80.668,122.905
38.063,18.446,873118,-551971,-80.514,122.3
37.119,17.717,893189,-551971,-80.358,121.715
36.909,18.512,913261,-551971,-80.202,121.149
36.251,16.831,933333,-551971,-80.044,120.6
38.315,17.794,953405,-551971,-79.886,120.069
39.97,17.314,973476,-551971,-79.727,119.554
41.7,17.223,993548,-551971,-79.567,119.055
41.416,17.367,1013620,-551971,-79.407,118.571
40.785,17.475,1033691,-551971,-79.245,118.101
41.924,17.819,1053763,-551971,-79.083,117.646
44.09,18.315,1073835,-551971,-78.921,117.204
46.904,18.502,1093906,-551971,-78.758,116.775
49.348,17.971,1113978,-551971,-78.594,116.358
46.236,16.755,1134050,-551971,-78.43,115.953
44.884,16.062,1154121,-551971,-78.265,115.56
44.242,16.255,1174193,-551971,-78.1,115.178
45.368,17.005,1194265,-551971,-77.934,114.806
46.17,17.691,1214336,-551971,-77.768,114.444
47.086,18.296,1234408,-551971,-77.601,114.092
51.551,19.762,1254480,-551971,-77.435,113.75
53.48,19.387,1274552,-551971,-77.267,113.416
51.237,21.214,1294623,-551971,-77.1,113.091
48.195,19.294,1314695,-551971,-76.931,112.775
48.56,19.236,1334767,-551971,-76.763,112.467
51.153,20.114,1354838,-551971,-76.594,112.166
50.721,19.739,1374910,-551971,-76.425,111.873
54.931,19.794,1394982,-551971,-76.256,111.588
58.445,19.465,1415053,-551971,-76.087,111.309
58.032,21.385,1435125,-551971,-75.917,111.038
51.651,18.72,1455197,-551971,-75.747,110.772
53.828,22.719,1475268,-551971,-75.576,110.513
51.06,20.347,1495340,-551971,-75.406,110.26
54.504,20.902,1515412,-551971,-75.235,110.014
54.298,23.179,1535483,-551971,-75.064,109.772
56.243,21.264,1555555,-551971,-74.893,109.537
57.032,20.277,1575627,-551971,-74.722,109.306
58.84,21.095,1595698,-551971,-74.55,109.081
52.906,23.686,1615770,-551971,-74.379,108.861
54.715,20.975,1635842,-551971,-74.207,108.646
53.645,21.743,1655914,-551971,-74.035,108.435
53.816,21.256,1675985,-551971,-73.863,108.229
51.537,25.341,1696057,-551971,-73.691,108.027
63.443,33.529,1716129,-551971,-73.518,107.83
58.191,34.048,1736200,-551971,-73.346,107.636
53.731,26.995,1756272,-551971,-73.173,107.447
53.205,23.723,1776344,-551971,-73.001,107.262
60.713,27.519,1796415,-551971,-72.828,107.08
62.775,31.796,1816487,-551971,-72.655,106.902
48.485,21.776,1836559,-551971,-72.482,106.728
51.278,23.182,1856630,-551971,-72.309,106.557
64.109,32.551,1876702,-551971,-72.136,106.39
77.182,33.799,1896774,-551971,-71.963,106.225
63.983,25.395,1916845,-551971,-71.79,106.064
62.709,30.424,1936917,-551971,-71.617,105.906
51.175,21.912,1956989,-551971,-71.443,105.751
58.293,25.088,1977060,-551971,-71.27,105.599
53.41,22.407,1997132,-551971,-71.096,105.45
48.811,16.615,2017204,-551971,-70.923,105.303
59.561,18.836,2037276,-551971,-70.749,105.16
53.271,19.325,2057347,-551971,-70.576,105.018
53.245,20.068,2077419,-551971,-70.402,104.88
53.962,16.396,2097491,-551971,-70.229,104.744
50.647,15.883,2117562,-551971,-70.055,104.61
52.247,15.8,2137634,-551971,-69.882,104.478
49.596,14.585,2157706,-551971,-69.708,104.349
55.931,15.79,2177777,-551971,-69.534,104.222
55.233,14.078,2197849,-551971,-69.361,104.098
55.339,13.394,2217921,-551971,-69.187,103.975
55.122,15.532,2237992,-551971,-69.013,103.855
63.707,24.928,2258064,-551971,-68.84,103.736
64.548,23.491,2278136,-551971,-68.666,103.62
62.944,19.182,2298208,-551971,-68.493,103.505
64.96,23.27,2318279,-551971,-68.319,103.392
65.638,22.841,2338351,-551971,-68.145,103.282
64.521,22.193,2358423,-551971,-67.972,103.173
65.489,20.578,2378494,-551971,-67.798,103.065
63.986,21.377,2398566,-551971,-67.625,102.96
64.181,20.952,2418638,-551971,-67.451,102.856
68.968,20.49,2438709,-551971,-67.278,102.753
96.413,31.794,2458781,-551971,-67.104,102.653
59.705,24.138,2478853,-551971,-66.931,102.553
58.774,21.43,2498924,-551971,-66.758,102.456
57.681,19.508,2518996,-551971,-66.584,102.36
56.434,18.731,2539068,-551971,-66.411,102.265
53.759,16.965,2559139,-551971,-66.238,102.171
53.965,16.448,2579211,-551971,-66.065,102.08
45.672,12.582,2599283,-551971,-65.891,101.989
75.47,28.242,-1535483,-531899,-75.125,-109.106
82.749,33.104,-1515412,-531899,-75.296,-109.341
79.493,29.896,-1495340,-531899,-75.468,-109.581
79.726,33.499,-1475268,-531899,-75.639,-109.826
89.9,40.664,-1455197,-531899,-75.81,-110.078
78.924,31.74,-1435125,-531899,-75.981,-110.336
74.382,32.673,-1415053,-531899,-76.152,-110.601
76.946,30.89,-1394982,-531899,-76.322,-110.872
79.58,31.481,-1374910,-531899,-76.492,-111.15
79.338,32.214,-1354838,-531899,-76.662,-111.435
78.877,31.556,-1334767,-531899,-76.832,-111.727
79.213,36.743,-1314695,-531899,-77.001,-112.027
85.557,37.094,-1294623,-531899,-77.17,-112.335
78.687,35.786,-1274552,-531899,-77.339,-112.652
74.511,31.324,-1254480,-531899,-77.507,-112.977
76.35,31.123,-1234408,-531899,-77.675,-113.311
72.98,27.508,-1214336,-531899,-77.843,-113.654
73.695,27.977,-1194265,-531899,-78.01,-114.007
69.955,26.406,-1174193,-531899,-78.176,-114.37
73.412,29.108,-1154121,-531899,-78.343,-114.744
69.812,28.24,-1134050,-531899,-78.509,-115.128
77.183,30.15,-1113978,-531899,-78.674,-115.523
80.636,29.789,-1093906,-531899,-78.839,-115.931
